"Note","Description","key"
"5,0","Le film est trop bien la qualité du film est superbe ont dirait que ont n'ai dedans 🤩.",6
"4,0","Excellent film à voir petit comme grand. J’ai trouvé le film très bien fait des scènes épiques et de l’humour. 
spoiler: 
Je pensais que l’amitié entre Tails et Sonic allait manquer mais j’ai été agréablement surpris en retrouvant cette amitié qui était si exceptionnelle dans les jeux et dans la série. En revanche j’ai été un petit peu déçu car Dr Eggman ou Robotnik n’était pas très fort et Super Sonic l’a battu trop vite à mon goût ça aurait été mieux si le combat entre les 2 aurait été plus long. Pour finir quand même sur une bonne touche de spoiler Shadow amène la hype au max mais petit défauts scénaristique Sonic n’étant qu’un ado Robotnik ne peut pas avoir construit Shadow pour le détruire et cela veut dire que Robotnik a plus de 70ans et ne serait donc pas en état de se battre 
 knuckles est juste formidable dans le film.Comparé aux jeux vidéo ou à la série TV Sonic Boom il n’est pas bête 
spoiler: 
et respecte la volonté de Sonic et fini même par se joindre à lui et ajoute une grosse touche humoristique grâce à son éducation",7
"5,0","Vraiment pas mal, ils respectent bien les personnages et les détails autour de l'histoire, j'ai passé un bon moment avec mon épouse, très bon film, je le recommande.",8
"3,0","C’est Jeff Fowler qui réalise cette suite alors qu’il était déjà à la manœuvre pour Sonic le film. Pour écrire le scénario, on sera sur la continuité du premier avec Josh Miller (LVIII) et John Whittington (V). Les deux sont accompagnés cette fois de Patrick Casey afin d’adapter le personnage créé par Naoto Ōshima, Yuji Naka et Hirokazu Yasuhara. Deux ans, après nous avoir offert un premier passage sur grand écran, Sonic est déjà de retour dans cette suite. C’est toujours un plaisir de retrouver le personnage du célèbre jeu vidéo. Les références à cette période SEGA sont peu présentes. Il y aura quelques éléments, mais ça n’ira pas chercher bien loin. La franchise ne veut pas rester prisonnière de cette image, et c’est sûrement une bonne chose. Le hérisson hypersonique va continuer de vivre sur Terre, et encore une fois, son adversaire sera Robotnik. Bien que le grand méchant soit le même, il y aura tout de même de la nouveauté. Deux personnages bien connus des amateurs vont faire leur arrivée. Tout d’abord, il y aura Tails. Cet adorable écureuil à trois queues fête d’ailleurs ses 30 ans cette année. On ne va pas en rester là ! Knuckles va aussi débarquer dans cette adaptation cinématographique. L’échiné rouge va apporter dû cognant. Ces deux arrivées font un bien fou. Elles sont complémentaires. Cela permet entre autres que l’atmosphère soit une pure réussite. Rajouté au ton plutôt humoristique, c’est un moment véritablement agréable qui nous est proposé. Malheureusement, le bonheur ne va pas être infini. La construction du scénario en est la cause. L’intrigue n’est pas des plus intéressantes. Alors même si Sonic nous fait passer un bon moment, cela n’est pas suffisant. Ça part dans tous les sens et c’est fatigant. La fin va en être le symbole. D’un coup, cela devient du grand n’importe quoi. C’est même perturbant de voir comment le film se saborde. Il y avait possibilité de faire mieux avec une histoire plus légère comme le premier. Il y aussi une petite déception de la part du casting humain. Jim Carrey est toujours satisfaisant, même si on aurait aimé le voir plus en jambe. En revanche, James Marsden est porté au rang des disparus. Si important il y a deux ans, sa présence n’apporte plus rien. Alors que sa relation avec Sonic était une force, cet axe est presque oublié. Dommage, car ce genre d’élément émotionnel aurait pu être un vrai plus.",9
"3,5","Du point de vue d'un jeune fan de Sonic, rentré dans la série il y a pas longtemps, le film est très bien.Sur la grande échelle de l'univers cinématographique, d'accord, ce n'est pas un chef-d'œuvre, et il à bien des défauts, mais pour le dire en des mots simples : J'ai passé un très bon moment.Les films répètent l'histoire des jeux : Le premier était bon, pas forcément transcendant, mais posait les bonnes bases sur lesquelles le second à construit.Pour rentrer dans les détails de ce qui m'a plu ou pas, commençons avec le récit, qui somme toute, est plutôt agréable à voir se dérouler. Il y a certes des moments long, plus ou moins inutiles, qui adviennent par-ci par là, mais en général, on a pas trop le temps de s'ennuyer. Il y a aussi un point que je trouve important d'aborder : c'est la caractérisation des personnage, chose qui me tient particulièrement à cœur. Ici, elle est très bien faite, au moins pour les 4 personnages principaux. Premièrement : Sonic qui est en pleine adolescence, longtemps privé de contacts sociaux et qui s'est abreuvé de pop culture dans le premier film, et qui ici, réitère tout ce qu'il à vu, ce qui pour certains donnent l'impression qu'il force le fait d'être cool, et ils ont raison complètement, et c'est ce que j'apprécie : on à un Sonic qui apprend. Ensuite on a Tails, fidèle au Tails de Sonic Adventure, mais qui reste un enfant pas forcément très courageux, mais qui surmonte ses peurs et sait se rendre utile, puis Knuckles, le personnage le mieux caractérisé d'après moi, qui comme on le sait, n'a pas eu de contacts depuis son enfance, et ne sais donc pas comment fonctionne la confiance, l'amitié, et ne connais pas les valeurs d'autrui, mais comme Sonic, on a une progression du personnage au travers du film et des évènements. Enfin Robotnick est très bien tel qu'il est, mais je pense rajouter le fait que vers la fin du film, il se met vraiment à pencher vers son caractère des jeux, de par ses actions et dialogues, et c'est très bien implémenté.J'aimerai parler aussi d'un moins bon point qui m'a posé problème personnellement : les effets spéciaux et l'incrustation des personnages qui m'a parfois déçue. Je veut dire par là qu'à certain moment ça se voit : des effets spéciaux à couper au couteaux diront-nous. Après, je termine sur une note positive, mais il y a de la référence à gogo dans ce film, et c'est du pur bonheur pour un fan comme moi.Sommes toute un bon film pour une démographie moyenne, et un très bon film pour la fanbase Sonic, qui d'après leurs retours disent qu'ils apprécient en grande majorité.Je le conseille vivement à ceux qui apprécient Sonic, et ceux qui ne sont pas sûrs et veulent se faire un avis, et je le conseille moins vivement mais quand même aux familles qui cherchent juste à passer un bon moment avec les enfants.",0
"5,0","Le film 🎥 et juste incroyable j ai passé un excellent moment j ai pas vu les 2h de film. Il y a tout dans cette suite action. Humour. Aventure. Le scénario et top. Vivement le 3 😁",1
"5,0","Superbe suite.Le 1er était top, le second rempli le contrat. Nous avons adoré, maintenant nous attendons patiemment le dvd",2
"5,0","très bonne suite très bon film regardable par tous humour bien doser il n'est pas lourd mais sans non plus étre une comdie j'ai adorer.",3
"4,0","Y'a rien à dire, c'est vraiment un excellent film !Le premier était déjà très réussi, mais alors sa suite c'est un tout autre niveau, même si je pense que les fans vont beaucoup plus appréciés le film que le grand public.Certe certains effets spéciaux ne sont pas les meilleurs, mais dans la globalité c'est assez beau visuellement, les nouveaux personnages sont très cool et Jim Carrey est encore une fois génial en Robotnik.Bref, je recommande beaucoup Sonic 2 !",4
"5,0","J'ai adoré ce film beaucoup mieux que le premier est de loin J'ai trop aimer les combats entre sonic et knuckles Beaucoup plus de références par rapport à sonic en sah ça fait plaisirTails toujours mignonJ'ai aimé aussi le moment au snowboard où knuckles raconte son passé Team sonic qui réunissent lets goDeath egg robot super réaliste donc tant mieuxSuper sonic qui a mis tout le monde d'accordEt la scène post credit avec l'apparition de shadowDonc je donnerais la note de 5 étoiles et je regarderai sonic 3 le film",5
"5,0","Le film est trop bien la qualité du film est superbe ont dirait que ont n'ai dedans 🤩.",6
"4,0","Excellent film à voir petit comme grand. J’ai trouvé le film très bien fait des scènes épiques et de l’humour. 
spoiler: 
Je pensais que l’amitié entre Tails et Sonic allait manquer mais j’ai été agréablement surpris en retrouvant cette amitié qui était si exceptionnelle dans les jeux et dans la série. En revanche j’ai été un petit peu déçu car Dr Eggman ou Robotnik n’était pas très fort et Super Sonic l’a battu trop vite à mon goût ça aurait été mieux si le combat entre les 2 aurait été plus long. Pour finir quand même sur une bonne touche de spoiler Shadow amène la hype au max mais petit défauts scénaristique Sonic n’étant qu’un ado Robotnik ne peut pas avoir construit Shadow pour le détruire et cela veut dire que Robotnik a plus de 70ans et ne serait donc pas en état de se battre 
 knuckles est juste formidable dans le film.Comparé aux jeux vidéo ou à la série TV Sonic Boom il n’est pas bête 
spoiler: 
et respecte la volonté de Sonic et fini même par se joindre à lui et ajoute une grosse touche humoristique grâce à son éducation",7
"5,0","Vraiment pas mal, ils respectent bien les personnages et les détails autour de l'histoire, j'ai passé un bon moment avec mon épouse, très bon film, je le recommande.",8
"3,0","C’est Jeff Fowler qui réalise cette suite alors qu’il était déjà à la manœuvre pour Sonic le film. Pour écrire le scénario, on sera sur la continuité du premier avec Josh Miller (LVIII) et John Whittington (V). Les deux sont accompagnés cette fois de Patrick Casey afin d’adapter le personnage créé par Naoto Ōshima, Yuji Naka et Hirokazu Yasuhara. Deux ans, après nous avoir offert un premier passage sur grand écran, Sonic est déjà de retour dans cette suite. C’est toujours un plaisir de retrouver le personnage du célèbre jeu vidéo. Les références à cette période SEGA sont peu présentes. Il y aura quelques éléments, mais ça n’ira pas chercher bien loin. La franchise ne veut pas rester prisonnière de cette image, et c’est sûrement une bonne chose. Le hérisson hypersonique va continuer de vivre sur Terre, et encore une fois, son adversaire sera Robotnik. Bien que le grand méchant soit le même, il y aura tout de même de la nouveauté. Deux personnages bien connus des amateurs vont faire leur arrivée. Tout d’abord, il y aura Tails. Cet adorable écureuil à trois queues fête d’ailleurs ses 30 ans cette année. On ne va pas en rester là ! Knuckles va aussi débarquer dans cette adaptation cinématographique. L’échiné rouge va apporter dû cognant. Ces deux arrivées font un bien fou. Elles sont complémentaires. Cela permet entre autres que l’atmosphère soit une pure réussite. Rajouté au ton plutôt humoristique, c’est un moment véritablement agréable qui nous est proposé. Malheureusement, le bonheur ne va pas être infini. La construction du scénario en est la cause. L’intrigue n’est pas des plus intéressantes. Alors même si Sonic nous fait passer un bon moment, cela n’est pas suffisant. Ça part dans tous les sens et c’est fatigant. La fin va en être le symbole. D’un coup, cela devient du grand n’importe quoi. C’est même perturbant de voir comment le film se saborde. Il y avait possibilité de faire mieux avec une histoire plus légère comme le premier. Il y aussi une petite déception de la part du casting humain. Jim Carrey est toujours satisfaisant, même si on aurait aimé le voir plus en jambe. En revanche, James Marsden est porté au rang des disparus. Si important il y a deux ans, sa présence n’apporte plus rien. Alors que sa relation avec Sonic était une force, cet axe est presque oublié. Dommage, car ce genre d’élément émotionnel aurait pu être un vrai plus.",9
